x y z
-2.583066673 1.776834128 0.670122078
-3.401842037 2.534289925 0.157699671
-3.320340989 1.953740354 -0.107475517
-2.599323497 1.52342888 0.822077501
-2.590193711 1.939193554 0.725452643
-2.537322298 1.499253418 0.241006249
-3.4266561 2.571123223 0.002916026
-4.672983121 3.25022759 -0.257782873
-2.587208779 1.950577446 0.854867759
-2.582545261 1.799919074 0.672839336
-2.903387136 1.729652379 0.152755176
-3.393224379 2.373295137 -0.037148382
-2.59912349 1.682385578 0.751486596
-2.541754368 1.522990374 0.242310309
-2.726340722 1.773590265 0.058759509
-4.86312264 3.699017761 -0.219774072
-2.595940673 1.98225956 0.861755673
-2.573050017 1.816859548 0.6732574
-2.81918315 1.703012793 0.148871963
-3.379414021 2.394648982 -0.037157353
-2.599314502 1.705231554 0.754552898
-2.569137669 1.972873999 0.358302545
-3.401978479 2.61846956 0.002922152
-4.525423668 3.23071 -0.251811084
-2.58269524 1.846636515 0.803270871
-2.566738513 1.570245079 0.246059471
-3.384152947 2.429334882 -0.037372652
-2.596895123 1.7265288 0.756911632
-2.583153891 1.584924392 0.587281963
-2.79913829 1.726265749 0.148646196
-3.378545271 2.259236776 -0.074207103
-2.607913773 1.604679761 0.835502431
-2.591751809 2.028650272 0.73792271
-3.415501096 2.679295526 0.002954825
-5.02694494 3.659058904 -0.28157961
-2.59065819 1.88860369 0.811119611
-3.421590703 2.699035405 0.162009013
-3.338843197 2.090820113 -0.109901664
-2.595376462 2.058547808 0.874000908
-2.575434282 1.890532247 0.682872346
-2.590306886 1.628680906 0.25021615
-3.387343959 2.310518744 -0.074864288
-2.608556642 1.638363473 0.840503858
-2.583650135 2.060937081 0.740985553
-3.36836036 2.496079434 0.115639933
-4.589065258 3.671778096 -0.211398637
-2.598527523 2.087149381 0.879358174
-2.602957609 1.659007535 0.252416753
-3.369318915 2.513937955 -0.037713546
-2.611475474 1.66262824 0.844715582
-2.600372069 1.66860026 0.25266128
-3.316012242 2.490037876 -0.037202206
-2.604678852 1.813547593 0.770356294
-2.848910192 2.319059629 0.136561599
-3.322319276 2.152115196 -0.110431512
-2.591755814 1.685611231 0.25282427
-3.207918575 2.629667894 0.002823454
-4.869314457 3.706864067 -0.277146008
-2.605413429 1.837897968 0.773894366
-2.562524582 2.110859399 0.244910912
-3.275484702 2.507080946 -0.037004847
-2.611867601 1.70827945 0.851559626
-2.586608878 2.142377553 0.753018119
-2.863595987 2.375166708 0.138307628
-3.336946468 2.382726069 -0.074864288
-2.594311596 2.003252363 0.82926988
-2.962936827 2.47294652 0.143471402
-3.332056473 2.394703059 -0.07491905
-2.589684584 2.012391828 0.829760427
-2.559793773 2.148459826 0.246529445
-3.302731055 2.576485362 -0.037578981
-2.61744069 1.750758489 0.732214099
-2.573865818 1.730729815 0.253639304
-3.272152197 2.380312036 0.073101671
-4.359322195 3.689895977 -0.205431601
-2.619537812 1.759567955 0.861036048
-2.598800905 2.206801014 0.764394322
-2.696538873 2.289553409 0.39128531
-3.266673319 2.579643357 0.114812755
-3.409329441 2.313902012 -0.114949164
-2.581518844 2.045382864 0.703983477
-3.372018655 2.300184024 0.184498271
-3.328189994 2.64597817 -0.038144149
-4.397244233 3.77254401 -0.420283714
-2.623047355 1.785378995 0.865774259
-2.597789769 2.233519916 0.768113474
-2.592098288 1.773995471 0.48990568
-3.034462243 2.61264775 0.148858082
-3.36879469 2.500354163 -0.076598523
-2.62551621 1.798870803 0.868406581
-2.601994301 2.251055538 0.771395067
-2.709179418 2.343536354 0.396232705
-3.385319792 2.526739067 0.076316917
-4.217852939 3.659933303 -0.200866451
-2.595206197 2.094422723 0.843740995
-2.572723055 1.924835343 0.654176107
-3.022893937 2.635157637 0.149080988
-3.36058209 2.526384878 -0.076762823
-4.466426977 3.909200606 -0.649629723
-2.609674106 1.811645908 0.866827177
-2.607217401 2.283694997 0.777083197
-2.714189107 2.37714188 0.399091224
-3.382513407 2.557110713 0.076605925
-3.420901953 2.399216877 -0.116566596
-2.616086252 2.137912863 0.854778285
-2.571797849 1.948870577 0.65696918
-2.950475688 2.604061383 0.14629477
-3.36761332 2.762677913 -0.039077118
-4.20964158 3.725203339 -0.407767096
-2.616658142 1.840389463 0.872881518
-2.599726442 2.305476455 0.77905212
-2.707732694 2.401004799 0.400300573
-3.371522799 2.581464269 0.076714309
-3.421598717 2.4311627 -0.117096444
-2.607400443 2.157633036 0.856249925
-2.57533834 1.976546232 0.660959236
-2.70406201 2.41260923 0.400850306
-3.386554991 2.609493591 0.077238137
-3.421441591 2.446881847 -0.117347424
-2.615530387 1.863688171 0.876303541
-2.592066035 2.32725156 0.781021099
-2.557059549 2.297595595 0.253592059
-3.393885171 2.439801094 0.036258062
-4.146057778 3.733606496 -0.200686728
-2.594086774 2.014823507 0.797245678
-2.594210778 1.867594525 0.619433125
-2.556656566 2.311449172 0.254254177
-3.392054836 2.454304942 0.036318781
-4.132362296 3.74429566 -0.200578888
-4.487902644 4.076300397 -0.663555812
-2.575866926 2.172788862 0.720287136
-2.570000154 2.01138963 0.540624066
-3.269338617 2.975935337 0.164349434
-3.366820303 2.849539788 -0.039570518
-4.135060907 3.773873565 -0.406103024
-2.610754545 1.896754664 0.880515322
-2.589257735 2.368132015 0.786709229
-2.576104034 2.187169946 0.593073961
-2.570386949 2.02662072 0.419427473
-2.558302626 1.872600144 0.259263062
-3.363363892 3.080443637 0.169550356
-3.406023515 2.900701466 -0.040135682
-2.578845949 2.202525582 0.724885634
-2.575392814 2.041215332 0.544382916
-2.585755798 1.902957155 0.380670819
-2.565351342 2.362581889 0.257270501
-3.423133957 2.932196723 0.124325336
-3.391250676 2.699144545 -0.079135989
-2.595923927 2.22989735 0.865815633
-2.579130344 2.055987676 0.671532979
-2.590177615 1.916390254 0.502542402
-2.573132788 2.38229355 0.387877087
-2.616636868 2.252933072 0.221594404
-3.402740655 2.723240088 0.07873738
-3.431979584 2.551189519 -0.119299499
-4.316372243 4.012784734 -0.427518764
-2.600029728 2.084160032 0.808803375
-2.595196504 1.929426082 0.626662392
-2.568225146 2.392424506 0.518486361
-2.560134684 2.21737226 0.340862817
-2.595956787 2.088870091 0.182205661
-3.431710968 2.56410506 0.037160178
-3.866338321 3.612786533 -0.190334266
-4.277674276 3.718439521 -0.465489678
-2.602979376 1.944878096 0.755541687
-2.587398043 2.425408539 0.658190113
-2.575741215 2.243333132 0.470868611
-2.610499537 2.112291112 0.306433603
-3.418338562 2.56993311 0.193303262
-3.443804222 3.235092939 0.003216205
-4.193737872 3.664638297 -0.252218243
-2.602188657 1.952209928 0.887622581
-2.596638616 2.449080355 0.80027316
-2.574854139 2.254980297 0.600679693
-2.585930729 2.10399603 0.427180517
-2.574599175 1.945876335 0.263908767
-3.440673536 3.249693439 0.175940078
-3.434000333 3.016620832 -0.041005857
-2.5821805 2.274791856 0.735545688
-2.581962683 2.111708539 0.552554355
-2.579981916 1.960420686 0.384203197
-2.617032206 2.485441003 0.266245917
-3.435435392 3.035323635 0.126448438
-3.444485194 2.82889777 -0.081381371
-2.602047879 2.305457157 0.879550928
-2.578317431 2.120829816 0.679712704
-2.577751035 1.969091285 0.505932774
-2.574389392 2.457860168 0.393704037
-2.657134609 2.359733842 0.228062923
-3.405283125 2.812040223 0.079785043
-3.446366364 2.64491712 -0.121195791
-4.296789913 4.119245487 -0.431787441
-2.595461343 2.146713781 0.817530628
-2.573861865 1.975582511 0.628755052
-2.562615637 2.461692088 0.524916272
-2.562921344 2.289524882 0.345869635
-2.592802886 2.152681833 0.184280528
-3.422063475 2.639651718 0.037489796
-4.365304695 4.206296154 -0.218048667
-4.128116618 3.70111969 -0.45534008
-2.6052322 2.009562744 0.765053876
-2.592305256 2.505812372 0.669138651
-2.574190338 2.312369121 0.47701394
-2.567853521 2.143788868 0.30525221
-3.397456304 2.636765065 0.194386949
-3.418914389 3.311889678 0.003240029
-4.137773727 3.729204689 -0.252263483
-2.602135058 2.530802629 0.813837092
-2.575045887 2.325900834 0.608976838
-2.579182827 2.165097524 0.431501884
-2.579809664 2.012728215 0.267576449
-3.424067376 3.334858151 0.177686107
-3.439197022 3.115938327 -0.041633818
-2.593305053 2.356219769 0.748923054
-2.57716501 2.174605597 0.558601247
-2.585550095 2.027956553 0.389619472
-2.583587162 2.530176229 0.266760872
-3.423937861 3.119980971 0.12777193
-3.439590974 2.914364249 -0.08231238
-2.586574447 2.19500107 0.690685442
-2.577503173 2.03225884 0.511942948
-2.577465711 2.537504122 0.400080692
-2.563959275 2.348314541 0.223131488
-3.430246274 2.922299038 0.08141073
-3.431247746 2.717952873 -0.122116057
-4.026692262 3.980625335 -0.410733441
-2.602146512 2.220335334 0.830267664
-2.587117782 2.049580146 0.639598927
-2.580779938 2.556405963 0.536607067
-2.553112068 2.352164404 0.349374389
-2.591328583 2.219480819 0.186573802
-3.424197963 2.726088008 0.037966875
-4.310194524 4.282622627 -0.218551909
-3.979387188 3.679429529 -0.445108645
-2.597723017 2.068094781 0.772074823
-2.594648664 2.586233656 0.67990474
-2.575018044 2.568638337 0.268305824
-3.431426451 2.74908487 0.038140358
-4.036951501 4.035815467 -0.205323761
-4.323080319 3.739613594 -0.523323814
-2.595390508 2.602895347 0.82411943
-2.575101075 2.398693368 0.617619749
-2.963141275 2.569626187 0.214475228
-3.387944647 2.731356906 0.037750022
-4.012573167 4.036133503 -0.204712679
-4.313089094 3.754166709 -0.523506145
-2.591513765 2.615004191 0.825432102
-2.574197696 2.412644399 0.619175432
-2.557103342 2.582264115 0.268085137
-3.419731539 2.986534402 0.082024881
-3.420912803 2.778762202 -0.122952667
-3.914156684 3.686515971 -0.44158902
-2.599001694 2.108484483 0.778189785
-2.587984331 2.6275166 0.68446664
-3.281418786 2.678289948 0.191451957
-3.293146888 3.350578557 0.003197827
-4.340259007 4.109157402 -0.27067655
-2.579002932 2.446361514 0.759792199
-2.575866289 2.631036662 0.543913821
-3.289398068 2.701659514 0.192400192
-3.340151748 3.419323958 0.003253643
-4.349331738 4.143124381 -0.272033777
-2.58704887 2.469116075 0.764390639
-2.580597557 2.288251108 0.571348771
-2.651449139 2.186839838 0.40751678
-3.29880466 2.726375848 0.193438728
-3.25580827 3.353502392 0.003181491
-4.336600212 4.156448612 -0.272033777
-4.494816829 4.010346203 -0.551495771
-2.589073917 2.677473412 0.835058134
-2.585596062 2.483626267 0.629201171
-2.631736898 2.184182701 0.405515106
-3.412096032 3.286129532 0.130667061
-3.440480664 3.082268634 -0.0843387
-2.59224468 2.504649045 0.770452252
-2.701348905 2.810492815 0.431194406
-3.381179954 3.276409041 0.12986745
-3.43991989 3.100842534 -0.084557762
-2.584940624 2.333722496 0.709039917
-2.617622387 2.20191582 0.279720478
-3.376774366 3.060388865 0.08233195
-3.497564211 2.949522338 -0.127637637
-3.778632301 3.692461652 -0.433894984
-2.60072497 2.190476841 0.790646261
-2.587474175 2.185654133 0.528278258
-3.400001889 2.880960508 0.201430937
-3.191027886 3.368520613 0.003158348
-4.291681905 4.215652866 -0.272440937
-4.500380984 4.115605741 -0.558333616
-2.608110541 2.210410756 0.79494942
-2.583767934 2.196141683 0.528894689
-2.597632898 2.755264111 0.279341177
-3.375918333 2.879003971 0.038487324
-3.088877372 3.283544458 -0.162152578
-3.750236508 3.709970046 -0.433240167
-2.600944439 2.390227907 0.857392902
-2.609217364 2.228209088 0.664901336
-2.616921775 2.242777574 0.281839573
-3.413112143 3.151022022 0.083921516
-3.832687723 3.292970812 -0.1409675
-2.591349351 2.397878475 0.718815616
-2.686383507 2.882135934 0.435812007
-2.945860397 3.165279973 0.160745931
-3.397437766 3.396170561 -0.043096069
-4.081878528 3.798072035 -0.306549872
-4.474000849 3.873220627 -0.600153315
-2.626464235 2.835538421 0.866561512
-2.581413402 2.404689223 0.58442311
